Nam,Vung,Nhiet_do_Trung_binh (Celsius),Nhiet_do_Trung_binh_Cao_nhat (Celsius),Nhiet_do_Trung_binh_Thap_nhat (Celsius),Do am Tuong doi (%),Tong Luong mua (mm),LoaiCayTrong,Sanluong (nghin tan),Dientich (nghin ha)
1998,Thai Binh,25.13,27.63,23.02,79.17,1292.64,Lua dong xuan,510.9,84.7
1998,Thai Binh,25.13,27.63,23.02,79.17,1292.64,Lua mi,0,0
1998,Thai Binh,25.13,27.63,23.02,79.17,1292.64,Lua mua,458,87
1998,Thai Binh,25.13,27.63,23.02,79.17,1292.64,Ngo,25,6.5
1999,Thai Binh,24.25,26.72,22.2,80.04,1485.91,Khoai,105.1,9.9
1999,Thai Binh,24.25,26.72,22.2,80.04,1485.91,Lua dong xuan,552.6,85
1999,Thai Binh,24.25,26.72,22.2,80.04,1485.91,Lua mi,0,0
1999,Thai Binh,24.25,26.72,22.2,80.04,1485.91,Lua mua,507.2,87.1
1999,Thai Binh,24.25,26.72,22.2,80.04,1485.91,Ngo,21.4,5.4
2000,Thai Binh,24.08,26.53,21.99,81.1,1516.52,Khoai,85.2,8.9
2000,Thai Binh,24.08,26.53,21.99,81.1,1516.52,Lua dong xuan,567.4,85.5
2000,Thai Binh,24.08,26.53,21.99,81.1,1516.52,Lua mi,1.5,0.5
2000,Thai Binh,24.08,26.53,21.99,81.1,1516.52,Lua mua,483.2,87.6
2000,Thai Binh,24.08,26.53,21.99,81.1,1516.52,Ngo,19.1,4.7
2001,Thai Binh,24.11,26.46,22.05,82.44,1885.15,Khoai,75.1,7.4
2001,Thai Binh,24.11,26.46,22.05,82.44,1885.15,Lua dong xuan,555.8,85.9
2001,Thai Binh,24.11,26.46,22.05,82.44,1885.15,Lua mi,0.4,0.1
2001,Thai Binh,24.11,26.46,22.05,82.44,1885.15,Lua mua,438.1,87.4
2001,Thai Binh,24.11,26.46,22.05,82.44,1885.15,Ngo,18.7,4.4
2002,Thai Binh,24.43,26.89,22.38,82.61,1733,Khoai,65.4,6.4
2002,Thai Binh,24.43,26.89,22.38,82.61,1733,Lua dong xuan,574.1,85.2
2002,Thai Binh,24.43,26.89,22.38,82.61,1733,Lua mi,0,0
2002,Thai Binh,24.43,26.89,22.38,82.61,1733,Lua mua,507.5,86.6
2002,Thai Binh,24.43,26.89,22.38,82.61,1733,Ngo,21,5
2003,Thai Binh,24.96,27.62,22.69,79.65,1411.48,Khoai,57.1,5.4
2003,Thai Binh,24.96,27.62,22.69,79.65,1411.48,Lua dong xuan,585.8,84.7
2003,Thai Binh,24.96,27.62,22.69,79.65,1411.48,Lua mi,-1.14E-13,0
2003,Thai Binh,24.96,27.62,22.69,79.65,1411.48,Lua mua,344.9,85.9
2003,Thai Binh,24.96,27.62,22.69,79.65,1411.48,Ngo,33.7,7.3
2004,Thai Binh,24.05,26.69,21.79,80.12,1471.82,Khoai,48.1,4.2
2004,Thai Binh,24.05,26.69,21.79,80.12,1471.82,Lua dong xuan,585.4,83.4
2004,Thai Binh,24.05,26.69,21.79,80.12,1471.82,Lua mi,0,0
2004,Thai Binh,24.05,26.69,21.79,80.12,1471.82,Lua mua,484.1,85.2
2004,Thai Binh,24.05,26.69,21.79,80.12,1471.82,Ngo,55.4,11.3
2005,Thai Binh,24.18,26.58,22.16,79.99,1664.27,Khoai,52.7,4.4
2005,Thai Binh,24.18,26.58,22.16,79.99,1664.27,Lua dong xuan,590.1,83
2005,Thai Binh,24.18,26.58,22.16,79.99,1664.27,Lua mi,0,0
2005,Thai Binh,24.18,26.58,22.16,79.99,1664.27,Lua mua,391.5,84.4
2005,Thai Binh,24.18,26.58,22.16,79.99,1664.27,Ngo,51.7,10
2006,Thai Binh,24.61,27.23,22.44,79.49,1279.89,Khoai,50.7,4.3
2006,Thai Binh,24.61,27.23,22.44,79.49,1279.89,Lua dong xuan,584.1,82.2
2006,Thai Binh,24.61,27.23,22.44,79.49,1279.89,Lua mi,0,0
2006,Thai Binh,24.61,27.23,22.44,79.49,1279.89,Lua mua,495.5,83.8
2006,Thai Binh,24.61,27.23,22.44,79.49,1279.89,Ngo,42.5,8.3
2007,Thai Binh,24.39,27.03,22.16,79.47,1503.19,Khoai,59.1,5.1
2007,Thai Binh,24.39,27.03,22.16,79.47,1503.19,Lua dong xuan,498.6,81.7
2007,Thai Binh,24.39,27.03,22.16,79.47,1503.19,Lua mi,0,-3.4
2007,Thai Binh,24.39,27.03,22.16,79.47,1503.19,Lua mua,516.2,83.2
2007,Thai Binh,24.39,27.03,22.16,79.47,1503.19,Ngo,48,9.2
2008,Thai Binh,23.7,26.27,21.51,79.46,1704.28,Khoai,53.4,4.4
2008,Thai Binh,23.7,26.27,21.51,79.46,1704.28,Lua dong xuan,589.4,84.2
2008,Thai Binh,23.7,26.27,21.51,79.46,1704.28,Lua mi,0,1.2
2008,Thai Binh,23.7,26.27,21.51,79.46,1704.28,Lua mua,515.8,84.1
2008,Thai Binh,23.7,26.27,21.51,79.46,1704.28,Ngo,49,9.3
2009,Thai Binh,24.65,27.24,22.46,79.88,1753.52,Khoai,41.6,3.5
2009,Thai Binh,24.65,27.24,22.46,79.88,1753.52,Lua dong xuan,585.3,83.2
2009,Thai Binh,24.65,27.24,22.46,79.88,1753.52,Lua mi,0,0
2009,Thai Binh,24.65,27.24,22.46,79.88,1753.52,Lua mua,520.5,83.9
2009,Thai Binh,24.65,27.24,22.46,79.88,1753.52,Ngo,44.9,8.5
2010,Thai Binh,24.76,27.23,22.59,79.86,1997.88,Khoai,44.7,3.6
2010,Thai Binh,24.76,27.23,22.59,79.86,1997.88,Lua dong xuan,583.7,82.7
2010,Thai Binh,24.76,27.23,22.59,79.86,1997.88,Lua mi,0,0
2010,Thai Binh,24.76,27.23,22.59,79.86,1997.88,Lua mua,520.7,83.7
2010,Thai Binh,24.76,27.23,22.59,79.86,1997.88,Ngo,49.3,9.2
2011,Thai Binh,23.26,25.61,21.18,79.23,1740.99,Khoai,47.7,3.8
2011,Thai Binh,23.26,25.61,21.18,79.23,1740.99,Lua dong xuan,598.5,82.4
2011,Thai Binh,23.26,25.61,21.18,79.23,1740.99,Lua mi,0,2.84E-14
2011,Thai Binh,23.26,25.61,21.18,79.23,1740.99,Lua mua,492.8,83.3
2011,Thai Binh,23.26,25.61,21.18,79.23,1740.99,Ngo,49.5,9.2
2012,Thai Binh,24.33,26.61,22.32,81.91,1947.92,Khoai,51.3,4
2012,Thai Binh,24.33,26.61,22.32,81.91,1947.92,Lua dong xuan,581.2,81.1
2012,Thai Binh,24.33,26.61,22.32,81.91,1947.92,Lua mi,0,-2.84E-14
2012,Thai Binh,24.33,26.61,22.32,81.91,1947.92,Lua mua,478.3,81.7
2012,Thai Binh,24.33,26.61,22.32,81.91,1947.92,Ngo,50.6,9.3
2013,Thai Binh,24.22,26.66,22.13,80.97,2205.64,Khoai,37.4,3.2
2013,Thai Binh,24.22,26.66,22.13,80.97,2205.64,Lua dong xuan,575.7,80.5
2013,Thai Binh,24.22,26.66,22.13,80.97,2205.64,Lua mi,0,-2.84E-14
2013,Thai Binh,24.22,26.66,22.13,80.97,2205.64,Lua mua,477.5,81.3
2013,Thai Binh,24.22,26.66,22.13,80.97,2205.64,Ngo,44.8,9.3
2014,Thai Binh,24.45,26.85,22.33,81.21,1739.41,Khoai,42.4,3.5
2014,Thai Binh,24.45,26.85,22.33,81.21,1739.41,Lua dong xuan,577.5,80.5
2014,Thai Binh,24.45,26.85,22.33,81.21,1739.41,Lua mi,0.1,0
2014,Thai Binh,24.45,26.85,22.33,81.21,1739.41,Lua mua,484.4,81.3
2014,Thai Binh,24.45,26.85,22.33,81.21,1739.41,Ngo,54.6,10.1
2015,Thai Binh,25.27,27.72,23.18,80.53,1836.93,Khoai,42.4,3.5
2015,Thai Binh,25.27,27.72,23.18,80.53,1836.93,Lua dong xuan,573.4,80.1
2015,Thai Binh,25.27,27.72,23.18,80.53,1836.93,Lua mi,0.1,0
2015,Thai Binh,25.27,27.72,23.18,80.53,1836.93,Lua mua,488.5,80.9
2015,Thai Binh,25.27,27.72,23.18,80.53,1836.93,Ngo,61.4,11.1
2016,Thai Binh,24.77,27.21,22.63,79.81,1697.46,Khoai,38.2,3.2
2016,Thai Binh,24.77,27.21,22.63,79.81,1697.46,Lua dong xuan,570,79.7
2016,Thai Binh,24.77,27.21,22.63,79.81,1697.46,Lua mi,0.5,0.1
2016,Thai Binh,24.77,27.21,22.63,79.81,1697.46,Lua mua,483.6,80.4
2016,Thai Binh,24.77,27.21,22.63,79.81,1697.46,Ngo,66,12.1
2017,Thai Binh,24.69,27,22.7,80.44,2149.85,Khoai,35.4,2.9
2017,Thai Binh,24.69,27,22.7,80.44,2149.85,Lua dong xuan,566.8,79.1
2017,Thai Binh,24.69,27,22.7,80.44,2149.85,Lua mi,0.2,0.1
2017,Thai Binh,24.69,27,22.7,80.44,2149.85,Lua mua,375.8,79.6
2017,Thai Binh,24.69,27,22.7,80.44,2149.85,Ngo,70.9,13.1
2018,Thai Binh,24.66,27.03,22.64,81.13,2374.94,Khoai,39.4,3242
2018,Thai Binh,24.66,27.03,22.64,81.13,2374.94,Lua dong xuan,561.3,78.3
2018,Thai Binh,24.66,27.03,22.64,81.13,2374.94,Lua mi,0.4,0.1
2018,Thai Binh,24.66,27.03,22.64,81.13,2374.94,Lua mua,467.1,78.9
2018,Thai Binh,24.66,27.03,22.64,81.13,2374.94,Ngo,63.3,11.5
2019,Thai Binh,25.57,28.02,23.51,81.09,1513.64,Khoai,43.3,3504
2019,Thai Binh,25.57,28.02,23.51,81.09,1513.64,Lua dong xuan,553.2,77.6
2019,Thai Binh,25.57,28.02,23.51,81.09,1513.64,Lua mi,0.2,0.1
2019,Thai Binh,25.57,28.02,23.51,81.09,1513.64,Lua mua,469.1,77.6
2019,Thai Binh,25.57,28.02,23.51,81.09,1513.64,Ngo,60.7,10.7
2020,Thai Binh,25.19,27.46,23.2,79.62,1808.73,Khoai,42.5,3416
2020,Thai Binh,25.19,27.46,23.2,79.62,1808.73,Lua dong xuan,539.1,76.3
2020,Thai Binh,25.19,27.46,23.2,79.62,1808.73,Lua mi,0.4,0.1
2020,Thai Binh,25.19,27.46,23.2,79.62,1808.73,Lua mua,474,77.4
2020,Thai Binh,25.19,27.46,23.2,79.62,1808.73,Ngo,61.1,10.8
2021,Thai Binh,25.04,27.47,22.94,78.97,1676.95,Khoai,38.3,3095
2021,Thai Binh,25.04,27.47,22.94,78.97,1676.95,Lua dong xuan,543.5,76.5
2021,Thai Binh,25.04,27.47,22.94,78.97,1676.95,Lua mi,0.4,0.1
2021,Thai Binh,25.04,27.47,22.94,78.97,1676.95,Lua mua,454.1,76.7
2021,Thai Binh,25.04,27.47,22.94,78.97,1676.95,Ngo,59,10.3
2022,Thai Binh,24.53,26.97,22.39,79.97,1883.9,Khoai,33.6,2700.7
2022,Thai Binh,24.53,26.97,22.39,79.97,1883.9,Lua dong xuan,537.9,75.6
2022,Thai Binh,24.53,26.97,22.39,79.97,1883.9,Lua mi,0.4,0.1
2022,Thai Binh,24.53,26.97,22.39,79.97,1883.9,Lua mua,454.8,76
2022,Thai Binh,24.53,26.97,22.39,79.97,1883.9,Ngo,52.5,9
2023,Thai Binh,25.3,27.74,23.17,79.14,1405.68,Khoai,34.6,2791
2023,Thai Binh,25.3,27.74,23.17,79.14,1405.68,Lua dong xuan,530.3,74.9
2023,Thai Binh,25.3,27.74,23.17,79.14,1405.68,Lua mi,0.3,0.1
2023,Thai Binh,25.3,27.74,23.17,79.14,1405.68,Lua mua,448.5,75
2023,Thai Binh,25.3,27.74,23.17,79.14,1405.68,Ngo,51.7,8.8
2024,Thai Binh,25.43,27.74,23.42,80.16,2263.68,Khoai,37.9,3089.5
2024,Thai Binh,25.43,27.74,23.42,80.16,2263.68,Lua dong xuan,527.2,74.2
2024,Thai Binh,25.43,27.74,23.42,80.16,2263.68,Lua mi,0.3,0.1
2024,Thai Binh,25.43,27.74,23.42,80.16,2263.68,Lua mua,340,74.3
2024,Thai Binh,25.43,27.74,23.42,80.16,2263.68,Ngo,53.8,9.6
1995,Thai Nguyen,22.56,25.98,19.73,80.72,2344.68,Khoai,41.7,10.8
1995,Thai Nguyen,22.56,25.98,19.73,80.72,2344.68,Lua dong xuan,65.6,21.6
1995,Thai Nguyen,22.56,25.98,19.73,80.72,2344.68,Lua mi,0,0
1995,Thai Nguyen,22.56,25.98,19.73,80.72,2344.68,Lua mua,113.5,37.5
1995,Thai Nguyen,22.56,25.98,19.73,80.72,2344.68,Ngo,10.1,5.2
1995,Thai Nguyen,22.56,25.98,19.73,80.72,2344.68,San,19,2.4
1996,Thai Nguyen,22.4,26.12,19.36,80.29,2217.6,Khoai,34.3,11.1
1996,Thai Nguyen,22.4,26.12,19.36,80.29,2217.6,Lua dong xuan,75.5,21.4
1996,Thai Nguyen,22.4,26.12,19.36,80.29,2217.6,Lua mi,2.84E-14,0
1996,Thai Nguyen,22.4,26.12,19.36,80.29,2217.6,Lua mua,130.1,42.2
1996,Thai Nguyen,22.4,26.12,19.36,80.29,2217.6,Ngo,18.7,7.3
1996,Thai Nguyen,22.4,26.12,19.36,80.29,2217.6,San,13.1,2.4
1997,Thai Nguyen,22.92,26.29,20.25,82.76,2486.01,Khoai,49.9,10.4
1997,Thai Nguyen,22.92,26.29,20.25,82.76,2486.01,Lua dong xuan,83.6,23.4
1997,Thai Nguyen,22.92,26.29,20.25,82.76,2486.01,Lua mi,0,-1.42E-14
1997,Thai Nguyen,22.92,26.29,20.25,82.76,2486.01,Lua mua,136.8,42
1997,Thai Nguyen,22.92,26.29,20.25,82.76,2486.01,Ngo,29.4,10.2
1997,Thai Nguyen,22.92,26.29,20.25,82.76,2486.01,San,27.1,3.2
1998,Thai Nguyen,23.6,27.39,20.49,80.79,1936.73,Khoai,46.8,10.3
1998,Thai Nguyen,23.6,27.39,20.49,80.79,1936.73,Lua dong xuan,82.6,23.5
1998,Thai Nguyen,23.6,27.39,20.49,80.79,1936.73,Lua mi,0,0
1998,Thai Nguyen,23.6,27.39,20.49,80.79,1936.73,Lua mua,142.8,42.1
1998,Thai Nguyen,23.6,27.39,20.49,80.79,1936.73,Ngo,30.8,10.7
1998,Thai Nguyen,23.6,27.39,20.49,80.79,1936.73,San,23.2,3.1
1999,Thai Nguyen,22.94,26.61,19.99,81.42,2135.32,Khoai,52.5,11.3
1999,Thai Nguyen,22.94,26.61,19.99,81.42,2135.32,Lua dong xuan,85.7,22.1
1999,Thai Nguyen,22.94,26.61,19.99,81.42,2135.32,Lua mi,0,0
1999,Thai Nguyen,22.94,26.61,19.99,81.42,2135.32,Lua mua,162.4,43.2
1999,Thai Nguyen,22.94,26.61,19.99,81.42,2135.32,Ngo,30.7,10.3
1999,Thai Nguyen,22.94,26.61,19.99,81.42,2135.32,San,23.9,3.2
2000,Thai Nguyen,22.92,26.48,20,80.85,2176.73,Khoai,54.9,11.8
2000,Thai Nguyen,22.92,26.48,20,80.85,2176.73,Lua dong xuan,108.6,25.9
2000,Thai Nguyen,22.92,26.48,20,80.85,2176.73,Lua mi,0,0
2000,Thai Nguyen,22.92,26.48,20,80.85,2176.73,Lua mua,156.9,42.7
2000,Thai Nguyen,22.92,26.48,20,80.85,2176.73,Ngo,30.8,10.7
2000,Thai Nguyen,22.92,26.48,20,80.85,2176.73,San,31.4,3.6
2001,Thai Nguyen,23,26.52,20.08,81.63,2180.08,Khoai,58.5,12.4
2001,Thai Nguyen,23,26.52,20.08,81.63,2180.08,Lua dong xuan,120.2,26.8
2001,Thai Nguyen,23,26.52,20.08,81.63,2180.08,Lua mi,0,0
2001,Thai Nguyen,23,26.52,20.08,81.63,2180.08,Lua mua,166.5,42.7
2001,Thai Nguyen,23,26.52,20.08,81.63,2180.08,Ngo,29.7,9.7
2001,Thai Nguyen,23,26.52,20.08,81.63,2180.08,San,34.3,3.9
2002,Thai Nguyen,23.19,26.76,20.33,82.76,2180.75,Khoai,66.3,12.4
2002,Thai Nguyen,23.19,26.76,20.33,82.76,2180.75,Lua dong xuan,128.6,27.9
2002,Thai Nguyen,23.19,26.76,20.33,82.76,2180.75,Lua mi,0,0
2002,Thai Nguyen,23.19,26.76,20.33,82.76,2180.75,Lua mua,182.3,42.6
2002,Thai Nguyen,23.19,26.76,20.33,82.76,2180.75,Ngo,38,11.6
2002,Thai Nguyen,23.19,26.76,20.33,82.76,2180.75,San,33.3,3.8
2003,Thai Nguyen,23.6,27.59,20.34,80.51,1803.37,Khoai,62.1,11.3
2003,Thai Nguyen,23.6,27.59,20.34,80.51,1803.37,Lua dong xuan,133.5,28.4
2003,Thai Nguyen,23.6,27.59,20.34,80.51,1803.37,Lua mi,0,-1.42E-14
2003,Thai Nguyen,23.6,27.59,20.34,80.51,1803.37,Lua mua,180,42
2003,Thai Nguyen,23.6,27.59,20.34,80.51,1803.37,Ngo,43.7,13.4
2003,Thai Nguyen,23.6,27.59,20.34,80.51,1803.37,San,38.9,3.9
2004,Thai Nguyen,22.76,26.64,19.54,79.92,1651.89,Khoai,55.7,10.1
2004,Thai Nguyen,22.76,26.64,19.54,79.92,1651.89,Lua dong xuan,137.5,28
2004,Thai Nguyen,22.76,26.64,19.54,79.92,1651.89,Lua mi,0,-1.42E-14
2004,Thai Nguyen,22.76,26.64,19.54,79.92,1651.89,Lua mua,176.9,41.9
2004,Thai Nguyen,22.76,26.64,19.54,79.92,1651.89,Ngo,54.6,15.9
2004,Thai Nguyen,22.76,26.64,19.54,79.92,1651.89,San,40.6,4.2
2005,Thai Nguyen,22.81,26.34,19.91,81.37,1797.88,Khoai,50.7,9.3
2005,Thai Nguyen,22.81,26.34,19.91,81.37,1797.88,Lua dong xuan,137.4,28.3
2005,Thai Nguyen,22.81,26.34,19.91,81.37,1797.88,Lua mi,0,0
2005,Thai Nguyen,22.81,26.34,19.91,81.37,1797.88,Lua mua,184.8,41.8
2005,Thai Nguyen,22.81,26.34,19.91,81.37,1797.88,Ngo,55.1,15.9
2005,Thai Nguyen,22.81,26.34,19.91,81.37,1797.88,San,35,3.6
2006,Thai Nguyen,23.32,27.13,20.18,79.42,1863.3,Khoai,51.4,9.4
2006,Thai Nguyen,23.32,27.13,20.18,79.42,1863.3,Lua dong xuan,135.7,28.6
2006,Thai Nguyen,23.32,27.13,20.18,79.42,1863.3,Lua mi,0,1.42E-14
2006,Thai Nguyen,23.32,27.13,20.18,79.42,1863.3,Lua mua,190.8,41.5
2006,Thai Nguyen,23.32,27.13,20.18,79.42,1863.3,Ngo,53.9,15.3
2006,Thai Nguyen,23.32,27.13,20.18,79.42,1863.3,San,39.9,4.1
2007,Thai Nguyen,23.07,26.94,19.87,79.73,2053.56,Khoai,50.2,8.7
2007,Thai Nguyen,23.07,26.94,19.87,79.73,2053.56,Lua dong xuan,126.6,28.5
2007,Thai Nguyen,23.07,26.94,19.87,79.73,2053.56,Lua mi,0,1.3
2007,Thai Nguyen,23.07,26.94,19.87,79.73,2053.56,Lua mua,197.8,41.7
2007,Thai Nguyen,23.07,26.94,19.87,79.73,2053.56,Ngo,74.8,17.8
2007,Thai Nguyen,23.07,26.94,19.87,79.73,2053.56,San,37.6,3.8
2008,Thai Nguyen,22.31,26.04,19.33,80.55,2294.06,Khoai,46.7,7.9
2008,Thai Nguyen,22.31,26.04,19.33,80.55,2294.06,Lua dong xuan,137.1,27.4
2008,Thai Nguyen,22.31,26.04,19.33,80.55,2294.06,Lua mi,-5.68E-14,-1
2008,Thai Nguyen,22.31,26.04,19.33,80.55,2294.06,Lua mua,195.5,41.5
2008,Thai Nguyen,22.31,26.04,19.33,80.55,2294.06,Ngo,84.6,20.6
2008,Thai Nguyen,22.31,26.04,19.33,80.55,2294.06,San,43.3,4.1
2009,Thai Nguyen,23.43,27.31,20.29,78.77,1616.11,Khoai,39.7,6.9
2009,Thai Nguyen,23.43,27.31,20.29,78.77,1616.11,Lua dong xuan,143.6,28.7
2009,Thai Nguyen,23.43,27.31,20.29,78.77,1616.11,Lua mi,0,-1.42E-14
2009,Thai Nguyen,23.43,27.31,20.29,78.77,1616.11,Lua mua,195.7,41.2
2009,Thai Nguyen,23.43,27.31,20.29,78.77,1616.11,Ngo,68,17.4
2009,Thai Nguyen,23.43,27.31,20.29,78.77,1616.11,San,56.4,3.9
2010,Thai Nguyen,23.44,27.22,20.28,79.76,2147.27,Khoai,43.9,7.1
2010,Thai Nguyen,23.44,27.22,20.28,79.76,2147.27,Lua dong xuan,145.3,28.3
2010,Thai Nguyen,23.44,27.22,20.28,79.76,2147.27,Lua mi,0,1.42E-14
2010,Thai Nguyen,23.44,27.22,20.28,79.76,2147.27,Lua mua,194.5,41.5
2010,Thai Nguyen,23.44,27.22,20.28,79.76,2147.27,Ngo,75.2,17.9
2010,Thai Nguyen,23.44,27.22,20.28,79.76,2147.27,San,56.9,3.9
2011,Thai Nguyen,22.01,25.47,19.12,80,1727.43,Khoai,46.3,7.3
2011,Thai Nguyen,22.01,25.47,19.12,80,1727.43,Lua dong xuan,162.6,29.6
2011,Thai Nguyen,22.01,25.47,19.12,80,1727.43,Lua mi,-5.68E-14,-1.42E-14
2011,Thai Nguyen,22.01,25.47,19.12,80,1727.43,Lua mua,205.7,41.6
2011,Thai Nguyen,22.01,25.47,19.12,80,1727.43,Ngo,80.4,18.6
2011,Thai Nguyen,22.01,25.47,19.12,80,1727.43,San,52.8,3.6
2012,Thai Nguyen,22.93,26.26,20.19,82.67,1975,Khoai,39.6,6.3
2012,Thai Nguyen,22.93,26.26,20.19,82.67,1975,Lua dong xuan,159,30.2
2012,Thai Nguyen,22.93,26.26,20.19,82.67,1975,Lua mi,5.68E-14,0
2012,Thai Nguyen,22.93,26.26,20.19,82.67,1975,Lua mua,208.4,42.4
2012,Thai Nguyen,22.93,26.26,20.19,82.67,1975,Ngo,76.4,17.9
2012,Thai Nguyen,22.93,26.26,20.19,82.67,1975,San,55.8,3.8
2013,Thai Nguyen,22.89,26.57,19.94,82,2154.26,Khoai,38.8,6.1
2013,Thai Nguyen,22.89,26.57,19.94,82,2154.26,Lua dong xuan,161.8,30.1
2013,Thai Nguyen,22.89,26.57,19.94,82,2154.26,Lua mi,0,0
2013,Thai Nguyen,22.89,26.57,19.94,82,2154.26,Lua mua,201.2,42.1
2013,Thai Nguyen,22.89,26.57,19.94,82,2154.26,Ngo,81.6,19
2013,Thai Nguyen,22.89,26.57,19.94,82,2154.26,San,55.7,3.7
2014,Thai Nguyen,23.09,26.72,20.09,81.33,2256.01,Khoai,33.4,5.3
2014,Thai Nguyen,23.09,26.72,20.09,81.33,2256.01,Lua dong xuan,159.4,30.4
2014,Thai Nguyen,23.09,26.72,20.09,81.33,2256.01,Lua mi,5.68E-14,0
2014,Thai Nguyen,23.09,26.72,20.09,81.33,2256.01,Lua mua,206.5,42.1
2014,Thai Nguyen,23.09,26.72,20.09,81.33,2256.01,Ngo,79.2,19.5
2014,Thai Nguyen,23.09,26.72,20.09,81.33,2256.01,San,54.6,3.7
2015,Thai Nguyen,23.93,27.57,20.97,81.46,2177.26,Khoai,33.6,5.2
2015,Thai Nguyen,23.93,27.57,20.97,81.46,2177.26,Lua dong xuan,167.4,30.5
2015,Thai Nguyen,23.93,27.57,20.97,81.46,2177.26,Lua mi,-0.1,0.1
2015,Thai Nguyen,23.93,27.57,20.97,81.46,2177.26,Lua mua,214,41.9
2015,Thai Nguyen,23.93,27.57,20.97,81.46,2177.26,Ngo,88,21
2015,Thai Nguyen,23.93,27.57,20.97,81.46,2177.26,San,50.1,3.4
2016,Thai Nguyen,23.62,27.29,20.57,80.1,1909.27,Khoai,29.2,4.5
2016,Thai Nguyen,23.62,27.29,20.57,80.1,1909.27,Lua dong xuan,168.7,30.7
2016,Thai Nguyen,23.62,27.29,20.57,80.1,1909.27,Lua mi,0.1,0
2016,Thai Nguyen,23.62,27.29,20.57,80.1,1909.27,Lua mua,216,41.3
2016,Thai Nguyen,23.62,27.29,20.57,80.1,1909.27,Ngo,86.1,20.1
2016,Thai Nguyen,23.62,27.29,20.57,80.1,1909.27,San,49.3,3.4
2017,Thai Nguyen,23.39,26.81,20.58,81.3,2425.73,Khoai,27.9,4.3
2017,Thai Nguyen,23.39,26.81,20.58,81.3,2425.73,Lua dong xuan,168.5,30.3
2017,Thai Nguyen,23.39,26.81,20.58,81.3,2425.73,Lua mi,5.68E-14,1.42E-14
2017,Thai Nguyen,23.39,26.81,20.58,81.3,2425.73,Lua mua,210.9,40.8
2017,Thai Nguyen,23.39,26.81,20.58,81.3,2425.73,Ngo,79.4,17.8
2017,Thai Nguyen,23.39,26.81,20.58,81.3,2425.73,San,43.3,2.9
2018,Thai Nguyen,23.35,26.89,20.5,82.61,2273.62,Khoai,24.1,3642
2018,Thai Nguyen,23.35,26.89,20.5,82.61,2273.62,Lua dong xuan,171.2,30.1
2018,Thai Nguyen,23.35,26.89,20.5,82.61,2273.62,Lua mi,5.68E-14,0
2018,Thai Nguyen,23.35,26.89,20.5,82.61,2273.62,Lua mua,215.2,40.6
2018,Thai Nguyen,23.35,26.89,20.5,82.61,2273.62,Ngo,79.9,17.2
2018,Thai Nguyen,23.35,26.89,20.5,82.61,2273.62,San,37.8,2.5
2019,Thai Nguyen,23.85,27.44,20.89,82.97,2138.78,Khoai,23.4,3498
2019,Thai Nguyen,23.85,27.44,20.89,82.97,2138.78,Lua dong xuan,168,29.9
2019,Thai Nguyen,23.85,27.44,20.89,82.97,2138.78,Lua mi,0,0
2019,Thai Nguyen,23.85,27.44,20.89,82.97,2138.78,Lua mua,216.7,40.2
2019,Thai Nguyen,23.85,27.44,20.89,82.97,2138.78,Ngo,79.2,16.9
2019,Thai Nguyen,23.85,27.44,20.89,82.97,2138.78,San,31.9,2.1
2020,Thai Nguyen,23.44,26.91,20.63,81.93,2218.07,Khoai,22,3231
2020,Thai Nguyen,23.44,26.91,20.63,81.93,2218.07,Lua dong xuan,164.6,29.9
2020,Thai Nguyen,23.44,26.91,20.63,81.93,2218.07,Lua mi,0,0
2020,Thai Nguyen,23.44,26.91,20.63,81.93,2218.07,Lua mua,218.8,39.9
2020,Thai Nguyen,23.44,26.91,20.63,81.93,2218.07,Ngo,76.8,16.1
2020,Thai Nguyen,23.44,26.91,20.63,81.93,2218.07,San,28.6,1.8
2021,Thai Nguyen,23.63,27.29,20.63,80.43,1914.76,Khoai,19.8,2906
2021,Thai Nguyen,23.63,27.29,20.63,80.43,1914.76,Lua dong xuan,167.2,29.4
2021,Thai Nguyen,23.63,27.29,20.63,80.43,1914.76,Lua mi,0,0
2021,Thai Nguyen,23.63,27.29,20.63,80.43,1914.76,Lua mua,217.4,39.4
2021,Thai Nguyen,23.63,27.29,20.63,80.43,1914.76,Ngo,77.2,15.7
2021,Thai Nguyen,23.63,27.29,20.63,80.43,1914.76,San,25.1,1.5
2022,Thai Nguyen,23.15,26.77,20.19,80.76,2143.45,Khoai,19.1,2717.3
2022,Thai Nguyen,23.15,26.77,20.19,80.76,2143.45,Lua dong xuan,166.7,29.3
2022,Thai Nguyen,23.15,26.77,20.19,80.76,2143.45,Lua mi,0,-0.1
2022,Thai Nguyen,23.15,26.77,20.19,80.76,2143.45,Lua mua,216.6,39
2022,Thai Nguyen,23.15,26.77,20.19,80.76,2143.45,Ngo,75,15.3
2022,Thai Nguyen,23.15,26.77,20.19,80.76,2143.45,San,22.9,1.1
2023,Thai Nguyen,24,27.66,20.93,79.52,1930.28,Khoai,17,2441.6
2023,Thai Nguyen,24,27.66,20.93,79.52,1930.28,Lua dong xuan,164.5,29
2023,Thai Nguyen,24,27.66,20.93,79.52,1930.28,Lua mi,0,0.1
2023,Thai Nguyen,24,27.66,20.93,79.52,1930.28,Lua mua,211.8,38.5
